condition,stage,task,accuracy,examples,correct,forgetting,backward_transfer
srt_h4096,20,18,86.79245283018868,106,92,7.547169811320757,-7.547169811320757
srt_h4096,20,19,84.40366972477064,109,92,3.6697247706422047,-3.6697247706422047
srt_h4096,20,20,81.18811881188118,101,82,,
srt_h4096,21,1,78.8135593220339,118,93,16.101694915254242,-16.101694915254242
srt_h4096,21,2,83.84615384615384,130,109,5.384615384615387,-3.846153846153854
srt_h4096,21,3,81.5068493150685,146,119,6.849315068493155,-6.849315068493155
srt_h4096,21,4,86.93181818181819,176,153,6.25,-6.25
srt_h4096,21,5,80.46875,128,103,10.15625,-10.15625
srt_h4096,21,6,77.5,120,93,10.833333333333329,-10.833333333333329
srt_h4096,21,7,82.6086956521739,115,95,6.956521739130437,-6.956521739130437
srt_h4096,21,8,86.46616541353383,133,115,6.766917293233092,-6.766917293233092
srt_h4096,21,9,80.59701492537313,134,108,9.701492537313442,-9.701492537313442
srt_h4096,21,10,76.08695652173913,138,105,9.420289855072468,-9.420289855072468
srt_h4096,21,11,80.0,100,80,9.0,-9.0
srt_h4096,21,12,80.17241379310344,116,93,9.482758620689665,-9.482758620689665
srt_h4096,21,13,85.03937007874016,127,108,5.511811023622045,-5.511811023622045
srt_h4096,21,14,83.33333333333333,132,110,6.818181818181827,-6.818181818181827
srt_h4096,21,15,78.44827586206897,116,91,8.620689655172413,-8.620689655172413
srt_h4096,21,16,75.18796992481202,133,100,9.774436090225578,-9.774436090225578
srt_h4096,21,17,84.92063492063492,126,107,5.555555555555557,-5.555555555555557
srt_h4096,21,18,90.56603773584905,106,96,3.7735849056603854,-3.7735849056603854
srt_h4096,21,19,83.4862385321101,109,91,4.587155963302749,-4.587155963302749
srt_h4096,21,20,77.22772277227723,101,78,3.9603960396039497,-3.9603960396039497
srt_h4096,21,21,92.36111111111111,144,133,,
srt_h4096,22,1,81.35593220338983,118,96,13.559322033898312,-13.559322033898312
srt_h4096,22,2,84.61538461538461,130,110,4.615384615384613,-3.07692307692308
srt_h4096,22,3,79.45205479452055,146,116,8.904109589041099,-8.904109589041099
srt_h4096,22,4,85.22727272727273,176,150,7.954545454545453,-7.954545454545453
srt_h4096,22,5,79.6875,128,102,10.9375,-10.9375
srt_h4096,22,6,78.33333333333333,120,94,10.0,-10.0
srt_h4096,22,7,81.73913043478261,115,94,7.826086956521735,-7.826086956521735
srt_h4096,22,8,83.45864661654136,133,111,9.774436090225564,-9.774436090225564
srt_h4096,22,9,75.3731343283582,134,101,14.925373134328368,-14.925373134328368
srt_h4096,22,10,81.15942028985508,138,112,4.347826086956516,-4.347826086956516
srt_h4096,22,11,81.0,100,81,8.0,-8.0
srt_h4096,22,12,78.44827586206897,116,91,11.206896551724142,-11.206896551724142
srt_h4096,22,13,79.5275590551181,127,101,11.023622047244103,-11.023622047244103
srt_h4096,22,14,84.84848484848484,132,112,5.303030303030312,-5.303030303030312
srt_h4096,22,15,75.0,116,87,12.06896551724138,-12.06896551724138
srt_h4096,22,16,75.93984962406014,133,101,9.022556390977456,-9.022556390977456
srt_h4096,22,17,87.3015873015873,126,110,3.1746031746031775,-3.1746031746031775
srt_h4096,22,18,93.39622641509433,106,99,0.9433962264151035,-0.9433962264151035
srt_h4096,22,19,82.56880733944953,109,90,5.504587155963307,-5.504587155963307
srt_h4096,22,20,73.26732673267327,101,74,7.920792079207914,-7.920792079207914
srt_h4096,22,21,83.33333333333333,144,120,9.027777777777786,-9.027777777777786
srt_h4096,22,22,88.33333333333333,120,106,,
srt_h4096,23,1,82.20338983050847,118,97,12.711864406779668,-12.711864406779668
srt_h4096,23,2,85.38461538461539,130,111,3.8461538461538396,-2.3076923076923066
srt_h4096,23,3,76.02739726027397,146,111,12.328767123287676,-12.328767123287676
srt_h4096,23,4,85.79545454545455,176,151,7.38636363636364,-7.38636363636364
srt_h4096,23,5,78.90625,128,101,11.71875,-11.71875
srt_h4096,23,6,76.66666666666667,120,92,11.666666666666657,-11.666666666666657
srt_h4096,23,7,81.73913043478261,115,94,7.826086956521735,-7.826086956521735
srt_h4096,23,8,87.21804511278195,133,116,6.015037593984971,-6.015037593984971
srt_h4096,23,9,68.65671641791045,134,92,21.641791044776127,-21.641791044776127
srt_h4096,23,10,81.15942028985508,138,112,4.347826086956516,-4.347826086956516
srt_h4096,23,11,79.0,100,79,10.0,-10.0
srt_h4096,23,12,75.0,116,87,14.65517241379311,-14.65517241379311
srt_h4096,23,13,83.46456692913385,127,106,7.086614173228355,-7.086614173228355
srt_h4096,23,14,81.81818181818181,132,108,8.333333333333343,-8.333333333333343
srt_h4096,23,15,75.0,116,87,12.06896551724138,-12.06896551724138
srt_h4096,23,16,75.93984962406014,133,101,9.022556390977456,-9.022556390977456
srt_h4096,23,17,84.12698412698413,126,106,6.349206349206355,-6.349206349206355
srt_h4096,23,18,92.45283018867924,106,98,1.8867924528301927,-1.8867924528301927
srt_h4096,23,19,82.56880733944953,109,90,5.504587155963307,-5.504587155963307
srt_h4096,23,20,72.27722772277228,101,73,8.910891089108901,-8.910891089108901
srt_h4096,23,21,84.02777777777777,144,121,8.333333333333343,-8.333333333333343
srt_h4096,23,22,81.66666666666667,120,98,6.666666666666657,-6.666666666666657
srt_h4096,23,23,82.90598290598291,117,97,,
srt_h4096,24,1,75.42372881355932,118,89,19.491525423728817,-19.491525423728817
srt_h4096,24,2,87.6923076923077,130,114,1.538461538461533,0.0
srt_h4096,24,3,77.3972602739726,146,113,10.958904109589042,-10.958904109589042
srt_h4096,24,4,85.79545454545455,176,151,7.38636363636364,-7.38636363636364
srt_h4096,24,5,76.5625,128,98,14.0625,-14.0625
srt_h4096,24,6,80.0,120,96,8.333333333333329,-8.333333333333329
srt_h4096,24,7,80.0,115,92,9.565217391304344,-9.565217391304344
srt_h4096,24,8,87.21804511278195,133,116,6.015037593984971,-6.015037593984971
srt_h4096,24,9,77.61194029850746,134,104,12.68656716417911,-12.68656716417911
srt_h4096,24,10,80.43478260869566,138,111,5.072463768115938,-5.072463768115938
srt_h4096,24,11,79.0,100,79,10.0,-10.0
srt_h4096,24,12,74.13793103448276,116,86,15.517241379310349,-15.517241379310349
srt_h4096,24,13,84.25196850393701,127,107,6.2992125984252,-6.2992125984252
srt_h4096,24,14,86.36363636363636,132,114,3.787878787878796,-3.787878787878796
srt_h4096,24,15,76.72413793103448,116,89,10.344827586206904,-10.344827586206904
srt_h4096,24,16,74.43609022556392,133,99,10.526315789473685,-10.526315789473685
srt_h4096,24,17,81.74603174603175,126,103,8.730158730158735,-8.730158730158735
srt_h4096,24,18,89.62264150943396,106,95,4.716981132075475,-4.716981132075475
srt_h4096,24,19,84.40366972477064,109,92,3.6697247706422047,-3.6697247706422047
srt_h4096,24,20,73.26732673267327,101,74,7.920792079207914,-7.920792079207914
srt_h4096,24,21,84.02777777777777,144,121,8.333333333333343,-8.333333333333343
srt_h4096,24,22,81.66666666666667,120,98,6.666666666666657,-6.666666666666657
srt_h4096,24,23,77.77777777777777,117,91,5.128205128205138,-5.128205128205138
srt_h4096,24,24,81.3953488372093,86,70,,
srt_h4096,25,1,77.11864406779661,118,91,17.79661016949153,-17.79661016949153
srt_h4096,25,2,78.46153846153847,130,102,10.76923076923076,-9.230769230769226
srt_h4096,25,3,78.08219178082192,146,114,10.273972602739732,-10.273972602739732
srt_h4096,25,4,82.95454545454545,176,146,10.227272727272734,-10.227272727272734
srt_h4096,25,5,80.46875,128,103,10.15625,-10.15625
srt_h4096,25,6,78.33333333333333,120,94,10.0,-10.0
srt_h4096,25,7,80.0,115,92,9.565217391304344,-9.565217391304344
srt_h4096,25,8,85.71428571428571,133,114,7.518796992481214,-7.518796992481214
srt_h4096,25,9,79.85074626865672,134,107,10.447761194029852,-10.447761194029852
srt_h4096,25,10,76.81159420289855,138,106,8.695652173913047,-8.695652173913047
srt_h4096,25,11,81.0,100,81,8.0,-8.0
srt_h4096,25,12,73.27586206896552,116,85,16.379310344827587,-16.379310344827587
srt_h4096,25,13,82.67716535433071,127,105,7.874015748031496,-7.874015748031496
srt_h4096,25,14,85.60606060606061,132,113,4.545454545454547,-4.545454545454547
srt_h4096,25,15,74.13793103448276,116,86,12.93103448275862,-12.93103448275862
srt_h4096,25,16,75.18796992481202,133,100,9.774436090225578,-9.774436090225578
srt_h4096,25,17,84.12698412698413,126,106,6.349206349206355,-6.349206349206355
srt_h4096,25,18,91.50943396226415,106,97,2.830188679245282,-2.830188679245282
srt_h4096,25,19,85.3211009174312,109,93,2.7522935779816464,-2.7522935779816464
srt_h4096,25,20,72.27722772277228,101,73,8.910891089108901,-8.910891089108901
srt_h4096,25,21,84.72222222222223,144,122,7.638888888888886,-7.638888888888886
srt_h4096,25,22,80.83333333333333,120,97,7.5,-7.5
srt_h4096,25,23,75.21367521367522,117,88,7.692307692307693,-7.692307692307693
srt_h4096,25,24,70.93023255813954,86,61,10.465116279069761,-10.465116279069761
srt_h4096,25,25,81.53846153846153,65,53,,
srt_h4096,26,1,77.96610169491525,118,92,16.949152542372886,-16.949152542372886
srt_h4096,26,2,81.53846153846153,130,106,7.692307692307693,-6.15384615384616
srt_h4096,26,3,74.65753424657534,146,109,13.69863013698631,-13.69863013698631
srt_h4096,26,4,85.79545454545455,176,151,7.38636363636364,-7.38636363636364
srt_h4096,26,5,81.25,128,104,9.375,-9.375
srt_h4096,26,6,76.66666666666667,120,92,11.666666666666657,-11.666666666666657
srt_h4096,26,7,77.3913043478261,115,89,12.173913043478251,-12.173913043478251
srt_h4096,26,8,85.71428571428571,133,114,7.518796992481214,-7.518796992481214
srt_h4096,26,9,77.61194029850746,134,104,12.68656716417911,-12.68656716417911
srt_h4096,26,10,74.6376811594203,138,103,10.869565217391298,-10.869565217391298
srt_h4096,26,11,74.0,100,74,15.0,-15.0
srt_h4096,26,12,74.13793103448276,116,86,15.517241379310349,-15.517241379310349
srt_h4096,26,13,81.88976377952756,127,104,8.661417322834652,-8.661417322834652
srt_h4096,26,14,86.36363636363636,132,114,3.787878787878796,-3.787878787878796
srt_h4096,26,15,76.72413793103448,116,89,10.344827586206904,-10.344827586206904
srt_h4096,26,16,73.6842105263158,133,98,11.278195488721806,-11.278195488721806
srt_h4096,26,17,81.74603174603175,126,103,8.730158730158735,-8.730158730158735
srt_h4096,26,18,91.50943396226415,106,97,2.830188679245282,-2.830188679245282
srt_h4096,26,19,74.31192660550458,109,81,13.76146788990826,-13.76146788990826
srt_h4096,26,20,71.2871287128713,101,72,9.900990099009888,-9.900990099009888
srt_h4096,26,21,81.94444444444444,144,118,10.416666666666671,-10.416666666666671
srt_h4096,26,22,80.83333333333333,120,97,7.5,-7.5
srt_h4096,26,23,79.48717948717949,117,93,3.418803418803421,-3.418803418803421
srt_h4096,26,24,69.76744186046511,86,60,11.627906976744185,-11.627906976744185
srt_h4096,26,25,70.76923076923077,65,46,10.76923076923076,-10.76923076923076
srt_h4096,26,26,89.4308943089431,123,110,,
srt_h4096,27,1,71.1864406779661,118,84,23.728813559322035,-23.728813559322035
srt_h4096,27,2,81.53846153846153,130,106,7.692307692307693,-6.15384615384616
srt_h4096,27,3,79.45205479452055,146,116,8.904109589041099,-8.904109589041099
srt_h4096,27,4,84.6590909090909,176,149,8.52272727272728,-8.52272727272728
srt_h4096,27,5,80.46875,128,103,10.15625,-10.15625
srt_h4096,27,6,77.5,120,93,10.833333333333329,-10.833333333333329
srt_h4096,27,7,77.3913043478261,115,89,12.173913043478251,-12.173913043478251
srt_h4096,27,8,84.21052631578948,133,112,9.022556390977442,-9.022556390977442
srt_h4096,27,9,74.6268656716418,134,100,15.671641791044777,-15.671641791044777
srt_h4096,27,10,78.98550724637681,138,109,6.521739130434781,-6.521739130434781
srt_h4096,27,11,76.0,100,76,13.0,-13.0
srt_h4096,27,12,73.27586206896552,116,85,16.379310344827587,-16.379310344827587
srt_h4096,27,13,81.10236220472441,127,103,9.448818897637793,-9.448818897637793
srt_h4096,27,14,85.60606060606061,132,113,4.545454545454547,-4.545454545454547
srt_h4096,27,15,73.27586206896552,116,85,13.793103448275858,-13.793103448275858
srt_h4096,27,16,77.44360902255639,133,103,7.518796992481214,-7.518796992481214
srt_h4096,27,17,85.71428571428571,126,108,4.761904761904773,-4.761904761904773
srt_h4096,27,18,90.56603773584905,106,96,3.7735849056603854,-3.7735849056603854
srt_h4096,27,19,83.4862385321101,109,91,4.587155963302749,-4.587155963302749
srt_h4096,27,20,75.24752475247524,101,76,5.940594059405939,-5.940594059405939
srt_h4096,27,21,83.33333333333333,144,120,9.027777777777786,-9.027777777777786
srt_h4096,27,22,79.16666666666667,120,95,9.166666666666657,-9.166666666666657
srt_h4096,27,23,74.35897435897436,117,87,8.547008547008545,-8.547008547008545
srt_h4096,27,24,70.93023255813954,86,61,10.465116279069761,-10.465116279069761
srt_h4096,27,25,72.3076923076923,65,47,9.230769230769226,-9.230769230769226
srt_h4096,27,26,75.60975609756098,123,93,13.82113821138212,-13.82113821138212
srt_h4096,27,27,88.49557522123894,113,100,,
srt_h4096,28,1,72.03389830508475,118,85,22.88135593220339,-22.88135593220339
srt_h4096,28,2,82.3076923076923,130,107,6.92307692307692,-5.384615384615387
srt_h4096,28,3,78.76712328767124,146,115,9.589041095890408,-9.589041095890408
srt_h4096,28,4,84.6590909090909,176,149,8.52272727272728,-8.52272727272728
srt_h4096,28,5,81.25,128,104,9.375,-9.375
srt_h4096,28,6,80.0,120,96,8.333333333333329,-8.333333333333329
srt_h4096,28,7,78.26086956521739,115,90,11.304347826086953,-11.304347826086953
srt_h4096,28,8,84.21052631578948,133,112,9.022556390977442,-9.022556390977442
srt_h4096,28,9,79.1044776119403,134,106,11.194029850746276,-11.194029850746276
srt_h4096,28,10,74.6376811594203,138,103,10.869565217391298,-10.869565217391298
srt_h4096,28,11,78.0,100,78,11.0,-11.0
srt_h4096,28,12,71.55172413793103,116,83,18.10344827586208,-18.10344827586208
srt_h4096,28,13,81.10236220472441,127,103,9.448818897637793,-9.448818897637793
srt_h4096,28,14,86.36363636363636,132,114,3.787878787878796,-3.787878787878796
srt_h4096,28,15,77.58620689655173,116,90,9.482758620689651,-9.482758620689651
srt_h4096,28,16,75.93984962406014,133,101,9.022556390977456,-9.022556390977456
srt_h4096,28,17,81.74603174603175,126,103,8.730158730158735,-8.730158730158735
srt_h4096,28,18,90.56603773584905,106,96,3.7735849056603854,-3.7735849056603854
srt_h4096,28,19,86.23853211009174,109,94,1.8348623853211024,-1.8348623853211024
srt_h4096,28,20,72.27722772277228,101,73,8.910891089108901,-8.910891089108901
srt_h4096,28,21,84.02777777777777,144,121,8.333333333333343,-8.333333333333343
srt_h4096,28,22,79.16666666666667,120,95,9.166666666666657,-9.166666666666657
srt_h4096,28,23,74.35897435897436,117,87,8.547008547008545,-8.547008547008545
srt_h4096,28,24,73.25581395348837,86,63,8.139534883720927,-8.139534883720927
srt_h4096,28,25,72.3076923076923,65,47,9.230769230769226,-9.230769230769226
srt_h4096,28,26,77.23577235772358,123,95,12.19512195121952,-12.19512195121952
srt_h4096,28,27,78.76106194690266,113,89,9.73451327433628,-9.73451327433628
srt_h4096,28,28,89.2156862745098,102,91,,
srt_h4096,29,1,74.57627118644068,118,88,20.33898305084746,-20.33898305084746
srt_h4096,29,2,83.84615384615384,130,109,5.384615384615387,-3.846153846153854
srt_h4096,29,3,76.71232876712328,146,112,11.643835616438366,-11.643835616438366
srt_h4096,29,4,83.52272727272727,176,147,9.65909090909092,-9.65909090909092
srt_h4096,29,5,69.53125,128,89,21.09375,-21.09375
srt_h4096,29,6,74.16666666666667,120,89,14.166666666666657,-14.166666666666657
srt_h4096,29,7,79.1304347826087,115,91,10.434782608695642,-10.434782608695642
srt_h4096,29,8,84.21052631578948,133,112,9.022556390977442,-9.022556390977442
srt_h4096,29,9,79.1044776119403,134,106,11.194029850746276,-11.194029850746276
srt_h4096,29,10,75.3623188405797,138,104,10.14492753623189,-10.14492753623189
srt_h4096,29,11,73.0,100,73,16.0,-16.0
srt_h4096,29,12,71.55172413793103,116,83,18.10344827586208,-18.10344827586208
srt_h4096,29,13,80.31496062992126,127,102,10.236220472440948,-10.236220472440948
srt_h4096,29,14,82.57575757575758,132,109,7.575757575757578,-7.575757575757578
srt_h4096,29,15,76.72413793103448,116,89,10.344827586206904,-10.344827586206904
srt_h4096,29,16,74.43609022556392,133,99,10.526315789473685,-10.526315789473685
srt_h4096,29,17,80.95238095238095,126,102,9.523809523809533,-9.523809523809533
srt_h4096,29,18,91.50943396226415,106,97,2.830188679245282,-2.830188679245282
srt_h4096,29,19,71.55963302752293,109,78,16.513761467889907,-16.513761467889907
srt_h4096,29,20,72.27722772277228,101,73,8.910891089108901,-8.910891089108901
srt_h4096,29,21,83.33333333333333,144,120,9.027777777777786,-9.027777777777786
srt_h4096,29,22,80.83333333333333,120,97,7.5,-7.5
srt_h4096,29,23,76.06837606837607,117,89,6.837606837606842,-6.837606837606842
srt_h4096,29,24,72.09302325581395,86,62,9.302325581395351,-9.302325581395351
srt_h4096,29,25,72.3076923076923,65,47,9.230769230769226,-9.230769230769226
srt_h4096,29,26,78.04878048780488,123,96,11.38211382113822,-11.38211382113822
srt_h4096,29,27,81.41592920353982,113,92,7.079646017699119,-7.079646017699119
srt_h4096,29,28,86.27450980392157,102,88,2.941176470588232,-2.941176470588232
srt_h4096,29,29,88.59649122807018,114,101,,
srt_h4096,30,1,74.57627118644068,118,88,20.33898305084746,-20.33898305084746
srt_h4096,30,2,83.84615384615384,130,109,5.384615384615387,-3.846153846153854
srt_h4096,30,3,76.02739726027397,146,111,12.328767123287676,-12.328767123287676
srt_h4096,30,4,80.68181818181819,176,142,12.5,-12.5
srt_h4096,30,5,75.78125,128,97,14.84375,-14.84375
srt_h4096,30,6,77.5,120,93,10.833333333333329,-10.833333333333329
srt_h4096,30,7,77.3913043478261,115,89,12.173913043478251,-12.173913043478251
srt_h4096,30,8,83.45864661654136,133,111,9.774436090225564,-9.774436090225564
srt_h4096,30,9,79.1044776119403,134,106,11.194029850746276,-11.194029850746276
srt_h4096,30,10,75.3623188405797,138,104,10.14492753623189,-10.14492753623189
srt_h4096,30,11,72.0,100,72,17.0,-17.0
srt_h4096,30,12,69.82758620689656,116,81,19.827586206896555,-19.827586206896555
srt_h4096,30,13,78.74015748031496,127,100,11.811023622047244,-11.811023622047244
srt_h4096,30,14,86.36363636363636,132,114,3.787878787878796,-3.787878787878796
srt_h4096,30,15,77.58620689655173,116,90,9.482758620689651,-9.482758620689651
srt_h4096,30,16,73.6842105263158,133,98,11.278195488721806,-11.278195488721806
srt_h4096,30,17,79.36507936507937,126,100,11.111111111111114,-11.111111111111114
srt_h4096,30,18,90.56603773584905,106,96,3.7735849056603854,-3.7735849056603854
srt_h4096,30,19,78.89908256880734,109,86,9.174311926605498,-9.174311926605498
srt_h4096,30,20,73.26732673267327,101,74,7.920792079207914,-7.920792079207914
srt_h4096,30,21,81.94444444444444,144,118,10.416666666666671,-10.416666666666671
srt_h4096,30,22,78.33333333333333,120,94,10.0,-10.0
srt_h4096,30,23,80.34188034188034,117,94,2.564102564102569,-2.564102564102569
srt_h4096,30,24,75.5813953488372,86,65,5.813953488372093,-5.813953488372093
srt_h4096,30,25,75.38461538461539,65,49,6.153846153846146,-6.153846153846146
srt_h4096,30,26,83.73983739837398,123,103,5.691056910569117,-5.691056910569117
srt_h4096,30,27,79.64601769911505,113,90,8.849557522123888,-8.849557522123888
srt_h4096,30,28,86.27450980392157,102,88,2.941176470588232,-2.941176470588232
srt_h4096,30,29,77.19298245614036,114,88,11.403508771929822,-11.403508771929822
srt_h4096,30,30,88.3177570093458,214,189,,
srt_h4096,31,1,73.72881355932203,118,87,21.186440677966104,-21.186440677966104
srt_h4096,31,2,84.61538461538461,130,110,4.615384615384613,-3.07692307692308
srt_h4096,31,3,76.02739726027397,146,111,12.328767123287676,-12.328767123287676
srt_h4096,31,4,84.0909090909091,176,148,9.090909090909093,-9.090909090909093
srt_h4096,31,5,77.34375,128,99,13.28125,-13.28125
srt_h4096,31,6,77.5,120,93,10.833333333333329,-10.833333333333329
srt_h4096,31,7,80.8695652173913,115,93,8.695652173913047,-8.695652173913047
srt_h4096,31,8,83.45864661654136,133,111,9.774436090225564,-9.774436090225564
srt_h4096,31,9,73.13432835820896,134,98,17.16417910447761,-17.16417910447761
srt_h4096,31,10,78.98550724637681,138,109,6.521739130434781,-6.521739130434781
srt_h4096,31,11,77.0,100,77,12.0,-12.0
srt_h4096,31,12,71.55172413793103,116,83,18.10344827586208,-18.10344827586208
srt_h4096,31,13,79.5275590551181,127,101,11.023622047244103,-11.023622047244103
srt_h4096,31,14,82.57575757575758,132,109,7.575757575757578,-7.575757575757578
srt_h4096,31,15,75.0,116,87,12.06896551724138,-12.06896551724138
srt_h4096,31,16,74.43609022556392,133,99,10.526315789473685,-10.526315789473685
srt_h4096,31,17,84.92063492063492,126,107,5.555555555555557,-5.555555555555557
srt_h4096,31,18,88.67924528301887,106,94,5.660377358490564,-5.660377358490564
srt_h4096,31,19,77.98165137614679,109,85,10.091743119266056,-10.091743119266056
srt_h4096,31,20,72.27722772277228,101,73,8.910891089108901,-8.910891089108901
srt_h4096,31,21,84.02777777777777,144,121,8.333333333333343,-8.333333333333343
srt_h4096,31,22,79.16666666666667,120,95,9.166666666666657,-9.166666666666657
srt_h4096,31,23,77.77777777777777,117,91,5.128205128205138,-5.128205128205138
srt_h4096,31,24,73.25581395348837,86,63,8.139534883720927,-8.139534883720927
srt_h4096,31,25,69.23076923076923,65,45,12.307692307692307,-12.307692307692307
srt_h4096,31,26,77.23577235772358,123,95,12.19512195121952,-12.19512195121952
srt_h4096,31,27,83.1858407079646,113,94,5.309734513274336,-5.309734513274336
srt_h4096,31,28,85.29411764705883,102,87,3.9215686274509807,-3.9215686274509807
srt_h4096,31,29,78.0701754385965,114,89,10.526315789473685,-10.526315789473685
srt_h4096,31,30,85.04672897196262,214,182,3.271028037383175,-3.271028037383175
srt_h4096,31,31,92.10526315789474,114,105,,
srt_h4096,32,1,77.11864406779661,118,91,17.79661016949153,-17.79661016949153
srt_h4096,32,2,83.07692307692308,130,108,6.153846153846146,-4.615384615384613
srt_h4096,32,3,75.34246575342466,146,110,13.013698630136986,-13.013698630136986
srt_h4096,32,4,82.95454545454545,176,146,10.227272727272734,-10.227272727272734
srt_h4096,32,5,78.125,128,100,12.5,-12.5
srt_h4096,32,6,76.66666666666667,120,92,11.666666666666657,-11.666666666666657
srt_h4096,32,7,77.3913043478261,115,89,12.173913043478251,-12.173913043478251
srt_h4096,32,8,83.45864661654136,133,111,9.774436090225564,-9.774436090225564
srt_h4096,32,9,80.59701492537313,134,108,9.701492537313442,-9.701492537313442
srt_h4096,32,10,76.08695652173913,138,105,9.420289855072468,-9.420289855072468
srt_h4096,32,11,77.0,100,77,12.0,-12.0
srt_h4096,32,12,71.55172413793103,116,83,18.10344827586208,-18.10344827586208
srt_h4096,32,13,78.74015748031496,127,100,11.811023622047244,-11.811023622047244
srt_h4096,32,14,84.0909090909091,132,111,6.060606060606062,-6.060606060606062
srt_h4096,32,15,76.72413793103448,116,89,10.344827586206904,-10.344827586206904
srt_h4096,32,16,72.18045112781955,133,96,12.781954887218049,-12.781954887218049
srt_h4096,32,17,84.92063492063492,126,107,5.555555555555557,-5.555555555555557
srt_h4096,32,18,87.73584905660377,106,93,6.603773584905667,-6.603773584905667
srt_h4096,32,19,77.06422018348624,109,84,11.0091743119266,-11.0091743119266
srt_h4096,32,20,70.29702970297029,101,71,10.89108910891089,-10.89108910891089
srt_h4096,32,21,81.94444444444444,144,118,10.416666666666671,-10.416666666666671
srt_h4096,32,22,78.33333333333333,120,94,10.0,-10.0
srt_h4096,32,23,79.48717948717949,117,93,3.418803418803421,-3.418803418803421
srt_h4096,32,24,70.93023255813954,86,61,10.465116279069761,-10.465116279069761
srt_h4096,32,25,72.3076923076923,65,47,9.230769230769226,-9.230769230769226
srt_h4096,32,26,78.04878048780488,123,96,11.38211382113822,-11.38211382113822
srt_h4096,32,27,83.1858407079646,113,94,5.309734513274336,-5.309734513274336
srt_h4096,32,28,86.27450980392157,102,88,2.941176470588232,-2.941176470588232
srt_h4096,32,29,73.6842105263158,114,84,14.912280701754383,-14.912280701754383
srt_h4096,32,30,84.57943925233644,214,181,3.738317757009355,-3.738317757009355
srt_h4096,32,31,87.71929824561404,114,100,4.3859649122806985,-4.3859649122806985
srt_h4096,32,32,86.40776699029126,103,89,,
srt_h4096,33,1,73.72881355932203,118,87,21.186440677966104,-21.186440677966104
srt_h4096,33,2,82.3076923076923,130,107,6.92307692307692,-5.384615384615387
srt_h4096,33,3,76.71232876712328,146,112,11.643835616438366,-11.643835616438366
srt_h4096,33,4,80.68181818181819,176,142,12.5,-12.5
srt_h4096,33,5,75.78125,128,97,14.84375,-14.84375
srt_h4096,33,6,78.33333333333333,120,94,10.0,-10.0
srt_h4096,33,7,81.73913043478261,115,94,7.826086956521735,-7.826086956521735
srt_h4096,33,8,83.45864661654136,133,111,9.774436090225564,-9.774436090225564
srt_h4096,33,9,79.1044776119403,134,106,11.194029850746276,-11.194029850746276
srt_h4096,33,10,76.08695652173913,138,105,9.420289855072468,-9.420289855072468
srt_h4096,33,11,77.0,100,77,12.0,-12.0
srt_h4096,33,12,72.41379310344827,116,84,17.24137931034484,-17.24137931034484
srt_h4096,33,13,85.03937007874016,127,108,5.511811023622045,-5.511811023622045
srt_h4096,33,14,86.36363636363636,132,114,3.787878787878796,-3.787878787878796
srt_h4096,33,15,77.58620689655173,116,90,9.482758620689651,-9.482758620689651
srt_h4096,33,16,71.42857142857143,133,95,13.53383458646617,-13.53383458646617
srt_h4096,33,17,84.12698412698413,126,106,6.349206349206355,-6.349206349206355
srt_h4096,33,18,89.62264150943396,106,95,4.716981132075475,-4.716981132075475
srt_h4096,33,19,79.81651376146789,109,87,8.256880733944953,-8.256880733944953
srt_h4096,33,20,67.32673267326733,101,68,13.861386138613852,-13.861386138613852
srt_h4096,33,21,84.72222222222223,144,122,7.638888888888886,-7.638888888888886
srt_h4096,33,22,80.83333333333333,120,97,7.5,-7.5
srt_h4096,33,23,79.48717948717949,117,93,3.418803418803421,-3.418803418803421
srt_h4096,33,24,67.44186046511628,86,58,13.95348837209302,-13.95348837209302
srt_h4096,33,25,70.76923076923077,65,46,10.76923076923076,-10.76923076923076
srt_h4096,33,26,79.67479674796748,123,98,9.756097560975618,-9.756097560975618
srt_h4096,33,27,83.1858407079646,113,94,5.309734513274336,-5.309734513274336
srt_h4096,33,28,86.27450980392157,102,88,2.941176470588232,-2.941176470588232
srt_h4096,33,29,72.80701754385964,114,83,15.789473684210535,-15.789473684210535
srt_h4096,33,30,84.11214953271028,214,180,4.205607476635521,-4.205607476635521
srt_h4096,33,31,86.84210526315789,114,99,5.26315789473685,-5.26315789473685
srt_h4096,33,32,76.69902912621359,103,79,9.708737864077676,-9.708737864077676
srt_h4096,33,33,87.38738738738739,111,97,,
srt_h4096,34,1,74.57627118644068,118,88,20.33898305084746,-20.33898305084746
srt_h4096,34,2,85.38461538461539,130,111,3.8461538461538396,-2.3076923076923066
srt_h4096,34,3,74.65753424657534,146,109,13.69863013698631,-13.69863013698631
srt_h4096,34,4,80.11363636363636,176,141,13.068181818181827,-13.068181818181827
srt_h4096,34,5,76.5625,128,98,14.0625,-14.0625
srt_h4096,34,6,75.0,120,90,13.333333333333329,-13.333333333333329
srt_h4096,34,7,80.8695652173913,115,93,8.695652173913047,-8.695652173913047
srt_h4096,34,8,83.45864661654136,133,111,9.774436090225564,-9.774436090225564
srt_h4096,34,9,72.38805970149254,134,97,17.910447761194035,-17.910447761194035
srt_h4096,34,10,80.43478260869566,138,111,5.072463768115938,-5.072463768115938
srt_h4096,34,11,73.0,100,73,16.0,-16.0
